Summary,Temperature (C),Date,Hour
Partly Cloudy,19.48333333,30.6.2013,15
Partly Cloudy,21.20555556,30.6.2013,16
Partly Cloudy,21.06111111,30.6.2013,17
Partly Cloudy,19.11666667,30.6.2013,18
Partly Cloudy,17.77777778,30.6.2013,19
Partly Cloudy,17.12777778,30.6.2013,20
Partly Cloudy,15.96666667,30.6.2013,21
Mostly Cloudy,12.73333333,3.6.2013,22
Overcast,12.71111111,3.6.2013,23
Overcast,11.28333333,4.6.2013,0
Overcast,11.13888889,4.6.2013,1
Overcast,11.13888889,4.6.2013,2
Overcast,11.13333333,4.6.2013,3
Overcast,11.13888889,4.6.2013,4
Overcast,11.16111111,4.6.2013,5
Overcast,12.07777778,4.6.2013,6
Overcast,12.22222222,4.6.2013,7
Overcast,12.78333333,4.6.2013,8
Overcast,12.71666667,4.6.2013,9
Overcast,13.85,4.6.2013,10
Mostly Cloudy,13.87222222,4.6.2013,11
Mostly Cloudy,14.67222222,4.6.2013,12
Mostly Cloudy,13.93888889,4.6.2013,13
Mostly Cloudy,13.96111111,4.6.2013,14
Partly Cloudy,13.96666667,4.6.2013,15
Mostly Cloudy,14.01111111,4.6.2013,16
Partly Cloudy,13.91666667,4.6.2013,17
Overcast,13.87777778,4.6.2013,18
Overcast,13.89444444,4.6.2013,19
Overcast,13.89444444,4.6.2013,20
Mostly Cloudy,13.77222222,4.6.2013,21
Overcast,13.33333333,4.6.2013,22
Overcast,13.26666667,4.6.2013,23
Overcast,13.24444444,5.6.2013,0
Overcast,13.26666667,5.6.2013,1
Overcast,13.24444444,5.6.2013,2
Overcast,12.65555556,5.6.2013,3
Mostly Cloudy,12.71111111,5.6.2013,4
Overcast,12.82777778,5.6.2013,5
Overcast,13.86111111,5.6.2013,6
Overcast,13.98333333,5.6.2013,7
Overcast,16.06666667,5.6.2013,8
Mostly Cloudy,16.95,5.6.2013,9
Mostly Cloudy,17.59444444,5.6.2013,10
Mostly Cloudy,17.68888889,5.6.2013,11
Mostly Cloudy,17.75,5.6.2013,12
Partly Cloudy,18.7,5.6.2013,13
Partly Cloudy,18.84444444,5.6.2013,14
Partly Cloudy,18.88888889,5.6.2013,15
Partly Cloudy,18.81666667,5.6.2013,16
Partly Cloudy,17.28888889,5.6.2013,17
Partly Cloudy,17.29444444,5.6.2013,18
Mostly Cloudy,16.08333333,5.6.2013,19
Mostly Cloudy,15.97222222,5.6.2013,20
Overcast,15.47777778,5.6.2013,21
Partly Cloudy,14.30555556,5.6.2013,22
Partly Cloudy,12.26666667,5.6.2013,23
Foggy,12.94444444,6.6.2013,0
Foggy,12.77777778,6.6.2013,1
Foggy,11.71111111,6.6.2013,2
Foggy,11.90555556,6.6.2013,3
Foggy,12.75555556,6.6.2013,4
Foggy,13.88888889,6.6.2013,5
Foggy,15.03888889,6.6.2013,6
Mostly Cloudy,17.2,6.6.2013,7
Mostly Cloudy,18.79444444,6.6.2013,8
Mostly Cloudy,19.83888889,6.6.2013,9
Mostly Cloudy,20.9,6.6.2013,10
Mostly Cloudy,20.99444444,6.6.2013,11
Partly Cloudy,20.05,6.6.2013,12
Mostly Cloudy,20.99444444,6.6.2013,13
Partly Cloudy,21.87777778,6.6.2013,14
Mostly Cloudy,20.71111111,6.6.2013,15
Partly Cloudy,20.9,6.6.2013,16
Partly Cloudy,18.88888889,6.6.2013,17
Partly Cloudy,17.21666667,6.6.2013,18
Mostly Cloudy,17.2,6.6.2013,19
Mostly Cloudy,16.60555556,6.6.2013,20
Mostly Cloudy,16.36111111,6.6.2013,21
Mostly Cloudy,16.04444444,6.6.2013,22
Mostly Cloudy,15.53333333,6.6.2013,23
Mostly Cloudy,15.44444444,7.6.2013,0
Mostly Cloudy,14.90555556,7.6.2013,1
Partly Cloudy,13.93333333,7.6.2013,2
Foggy,13.58888889,7.6.2013,3
Foggy,14.95,7.6.2013,4
Foggy,16.06666667,7.6.2013,5
Foggy,16.97222222,7.6.2013,6
Overcast,17.71111111,7.6.2013,7
Mostly Cloudy,18.8,7.6.2013,8
Partly Cloudy,19.82222222,7.6.2013,9
Partly Cloudy,20.99444444,7.6.2013,10
Partly Cloudy,22.13333333,7.6.2013,11
Partly Cloudy,22.71111111,7.6.2013,12
Partly Cloudy,23.33333333,7.6.2013,13
Partly Cloudy,23.86666667,7.6.2013,14
Partly Cloudy,23.84444444,7.6.2013,15
Mostly Cloudy,23.82222222,7.6.2013,16
Mostly Cloudy,22.68888889,7.6.2013,17
Partly Cloudy,22.60555556,7.6.2013,18
Partly Cloudy,17.38333333,7.6.2013,19
Mostly Cloudy,16.26666667,7.6.2013,20
Mostly Cloudy,16.62777778,7.6.2013,21
Mostly Cloudy,16.13333333,7.6.2013,22
Mostly Cloudy,16.06666667,7.6.2013,23
Partly Cloudy,15.46111111,8.6.2013,0
Partly Cloudy,14.96111111,8.6.2013,1
Partly Cloudy,14.88888889,8.6.2013,2
Partly Cloudy,14.82222222,8.6.2013,3
Partly Cloudy,16.02777778,8.6.2013,4
Partly Cloudy,17.64444444,8.6.2013,5
Partly Cloudy,18.81111111,8.6.2013,6
Partly Cloudy,21.08888889,8.6.2013,7
Partly Cloudy,22.22222222,8.6.2013,8
Partly Cloudy,23.68333333,8.6.2013,9
Partly Cloudy,23.93888889,8.6.2013,10
Partly Cloudy,25.0,8.6.2013,11
Partly Cloudy,25.92222222,8.6.2013,12
Partly Cloudy,26.11111111,8.6.2013,13
Partly Cloudy,27.15,8.6.2013,14
Partly Cloudy,25.24444444,8.6.2013,15
Partly Cloudy,24.0,8.6.2013,16
Partly Cloudy,23.79444444,8.6.2013,17
Partly Cloudy,21.36111111,8.6.2013,18
Partly Cloudy,18.95555556,8.6.2013,19
Partly Cloudy,18.23888889,8.6.2013,20
Partly Cloudy,17.41111111,8.6.2013,21
Partly Cloudy,17.06666667,8.6.2013,22
Clear,15.97222222,8.6.2013,23
Clear,15.58888889,9.6.2013,0
Clear,14.86111111,9.6.2013,1
Partly Cloudy,14.33333333,9.6.2013,2
Partly Cloudy,13.63888889,9.6.2013,3
Partly Cloudy,15.95555556,9.6.2013,4
Partly Cloudy,18.73333333,9.6.2013,5
Partly Cloudy,21.85,9.6.2013,6
Partly Cloudy,22.8,9.6.2013,7
Partly Cloudy,24.92777778,9.6.2013,8
Partly Cloudy,25.90555556,9.6.2013,9
Partly Cloudy,27.10555556,9.6.2013,10
Partly Cloudy,27.15,9.6.2013,11
Partly Cloudy,27.61111111,9.6.2013,12
Partly Cloudy,27.08333333,9.6.2013,13
Partly Cloudy,27.15,9.6.2013,14
Partly Cloudy,27.56666667,9.6.2013,15
Partly Cloudy,27.2,9.6.2013,16
Partly Cloudy,26.11111111,9.6.2013,17
Partly Cloudy,23.19444444,9.6.2013,18
Partly Cloudy,21.08888889,9.6.2013,19
Partly Cloudy,20.42222222,9.6.2013,20
Partly Cloudy,19.55555556,9.6.2013,21
Foggy,-0.6,28.2.2013,23
Foggy,-0.911111111,1.3.2013,0
Foggy,-1.183333333,1.3.2013,1
Foggy,-1.666666667,1.3.2013,2
Foggy,-0.938888889,1.3.2013,3
Foggy,-1.016666667,1.3.2013,4
Foggy,-1.016666667,1.3.2013,5
Foggy,0.205555556,1.3.2013,6
Foggy,0.161111111,1.3.2013,7
Overcast,2.266666667,1.3.2013,8
Overcast,3.122222222,1.3.2013,9
Overcast,5.066666667,1.3.2013,10
Mostly Cloudy,6.083333333,1.3.2013,11
Overcast,6.166666667,1.3.2013,12
Overcast,7.083333333,1.3.2013,13
Overcast,7.083333333,1.3.2013,14
Overcast,6.161111111,1.3.2013,15
Overcast,5.972222222,1.3.2013,16
Overcast,4.927777778,1.3.2013,17
Overcast,4.083333333,1.3.2013,18
Overcast,3.911111111,1.3.2013,19
Overcast,3.838888889,1.3.2013,20
Overcast,3.861111111,1.3.2013,21
Overcast,3.283333333,1.3.2013,22
Foggy,9.927777778,9.3.2013,23
Foggy,10.05,10.3.2013,0
Foggy,9.905555556,10.3.2013,1
Foggy,9.905555556,10.3.2013,2
Foggy,10.05,10.3.2013,3
Foggy,9.927777778,10.3.2013,4
Foggy,9.927777778,10.3.2013,5
Overcast,9.972222222,10.3.2013,6
Mostly Cloudy,10.99444444,10.3.2013,7
Mostly Cloudy,11.01666667,10.3.2013,8
Mostly Cloudy,11.18888889,10.3.2013,9
Overcast,11.20555556,10.3.2013,10
Mostly Cloudy,12.75555556,10.3.2013,11
Mostly Cloudy,12.95555556,10.3.2013,12
Mostly Cloudy,13.83888889,10.3.2013,13
Partly Cloudy,13.90555556,10.3.2013,14
Partly Cloudy,13.90555556,10.3.2013,15
Mostly Cloudy,12.71111111,10.3.2013,16
Partly Cloudy,12.10555556,10.3.2013,17
Mostly Cloudy,9.933333333,10.3.2013,18
Partly Cloudy,8.916666667,10.3.2013,19
Mostly Cloudy,8.338888889,10.3.2013,20
Mostly Cloudy,8.983333333,10.3.2013,21
Partly Cloudy,8.338888889,10.3.2013,22
Partly Cloudy,7.366666667,10.3.2013,23
Partly Cloudy,6.966666667,11.3.2013,0
Partly Cloudy,7.183333333,11.3.2013,1
Partly Cloudy,7.6,11.3.2013,2
Partly Cloudy,7.894444444,11.3.2013,3
Mostly Cloudy,7.505555556,11.3.2013,4
Foggy,6.922222222,11.3.2013,5
Foggy,6.833333333,11.3.2013,6
Foggy,7.688888889,11.3.2013,7
Mostly Cloudy,9.866666667,11.3.2013,8
Mostly Cloudy,10.86111111,11.3.2013,9
Partly Cloudy,12.22222222,11.3.2013,10
Partly Cloudy,12.3,11.3.2013,11
Mostly Cloudy,12.72222222,11.3.2013,12
Mostly Cloudy,13.93888889,11.3.2013,13
Mostly Cloudy,13.93888889,11.3.2013,14
Mostly Cloudy,13.83888889,11.3.2013,15
Mostly Cloudy,12.75,11.3.2013,16
Mostly Cloudy,11.01111111,11.3.2013,17
Partly Cloudy,9.061111111,11.3.2013,18
Partly Cloudy,7.827777778,11.3.2013,19
Clear,7.222222222,11.3.2013,20
Partly Cloudy,7.738888889,11.3.2013,21
Clear,6.061111111,11.3.2013,22
Clear,6.011111111,11.3.2013,23
Clear,4.577777778,12.3.2013,0
Clear,3.811111111,12.3.2013,1
Clear,3.761111111,12.3.2013,2
Clear,2.755555556,12.3.2013,3
Partly Cloudy,2.6,12.3.2013,4
Foggy,1.061111111,12.3.2013,5
Partly Cloudy,2.794444444,12.3.2013,6
Partly Cloudy,7.172222222,12.3.2013,7
Mostly Cloudy,9.9,12.3.2013,8
Mostly Cloudy,11.66111111,12.3.2013,9
Partly Cloudy,12.22222222,12.3.2013,10
Mostly Cloudy,12.75555556,12.3.2013,11
Mostly Cloudy,12.83888889,12.3.2013,12
Mostly Cloudy,12.89444444,12.3.2013,13
Partly Cloudy,12.8,12.3.2013,14
Partly Cloudy,12.68333333,12.3.2013,15
Partly Cloudy,12.17777778,12.3.2013,16
Partly Cloudy,10.99444444,12.3.2013,17
Mostly Cloudy,10.92222222,12.3.2013,18
Overcast,9.822222222,12.3.2013,19
Overcast,9.844444444,12.3.2013,20
Overcast,9.594444444,12.3.2013,21
Overcast,8.2,12.3.2013,22
Overcast,7.644444444,12.3.2013,23
Mostly Cloudy,7.655555556,13.3.2013,0
Foggy,6.688888889,13.3.2013,1
Mostly Cloudy,7.083333333,13.3.2013,2
Partly Cloudy,7.077777778,13.3.2013,3
Foggy,6.111111111,13.3.2013,4
Foggy,4.955555556,13.3.2013,5
Mostly Cloudy,5.1,13.3.2013,6
Partly Cloudy,7.666666667,13.3.2013,7
Partly Cloudy,9.822222222,13.3.2013,8
Mostly Cloudy,11.91666667,13.3.2013,9
Partly Cloudy,12.61111111,13.3.2013,10
Partly Cloudy,12.71111111,13.3.2013,11
Partly Cloudy,13.67777778,13.3.2013,12
Partly Cloudy,12.75555556,13.3.2013,13
Partly Cloudy,12.65555556,13.3.2013,14
Partly Cloudy,11.14444444,13.3.2013,15
Partly Cloudy,10.01666667,13.3.2013,16
Mostly Cloudy,8.955555556,13.3.2013,17
Mostly Cloudy,8.95,13.3.2013,18
Mostly Cloudy,8.861111111,13.3.2013,19
Mostly Cloudy,8.816666667,13.3.2013,20
Overcast,8.772222222,13.3.2013,21
Overcast,8.75,13.3.2013,22
Overcast,8.244444444,13.3.2013,23
Overcast,7.755555556,14.3.2013,0
Overcast,7.733333333,14.3.2013,1
Overcast,7.733333333,14.3.2013,2
Overcast,7.738888889,14.3.2013,3
Overcast,7.755555556,14.3.2013,4
Overcast,7.666666667,14.3.2013,5
Overcast,7.494444444,14.3.2013,6
Overcast,7.433333333,14.3.2013,7
Overcast,7.388888889,14.3.2013,8
Mostly Cloudy,7.383333333,14.3.2013,9
Mostly Cloudy,5.766666667,14.3.2013,10
Mostly Cloudy,4.727777778,14.3.2013,11
Mostly Cloudy,4.016666667,14.3.2013,12
Breezy and Overcast,2.644444444,14.3.2013,13
Overcast,2.594444444,14.3.2013,14
Breezy and Overcast,2.261111111,14.3.2013,15
Overcast,1.972222222,14.3.2013,16
Breezy and Overcast,0.933333333,14.3.2013,17
Breezy and Mostly Cloudy,0.922222222,14.3.2013,18
Breezy and Overcast,-0.111111111,14.3.2013,19
Breezy and Foggy,-0.133333333,14.3.2013,20
Breezy and Foggy,-0.638888889,14.3.2013,21
Breezy and Foggy,-0.711111111,14.3.2013,22
Breezy and Foggy,-0.711111111,14.3.2013,23
Foggy,-1.35,15.3.2013,0
Overcast,-2.311111111,15.3.2013,1
Foggy,-2.844444444,15.3.2013,2
Foggy,-2.85,15.3.2013,3
Overcast,-3.911111111,15.3.2013,4
Foggy,-3.911111111,15.3.2013,5
Foggy,-3.922222222,15.3.2013,6
Overcast,-2.844444444,15.3.2013,7
Overcast,-2.822222222,15.3.2013,8
Overcast,-2.861111111,15.3.2013,9
Overcast,-2.288888889,15.3.2013,10
Overcast,-2.244444444,15.3.2013,11
Overcast,-2.205555556,15.3.2013,12
Overcast,-1.111111111,15.3.2013,13
Overcast,-1.088888889,15.3.2013,14
Overcast,-1.216666667,15.3.2013,15
Overcast,-1.138888889,15.3.2013,16
Overcast,-2.177777778,15.3.2013,17
Overcast,-2.072222222,15.3.2013,18
Mostly Cloudy,-2.155555556,15.3.2013,19
Overcast,-2.2,15.3.2013,20
Overcast,-2.205555556,15.3.2013,21
Overcast,-3.244444444,15.3.2013,22
Overcast,-3.266666667,15.3.2013,23
Mostly Cloudy,-3.4,16.3.2013,0
Overcast,-3.866666667,16.3.2013,1
Overcast,-3.983333333,16.3.2013,2
Overcast,-4.338888889,16.3.2013,3
Mostly Cloudy,-4.955555556,16.3.2013,4
Mostly Cloudy,-5.927777778,16.3.2013,5
Mostly Cloudy,-4.772222222,16.3.2013,6
Mostly Cloudy,-0.255555556,16.3.2013,7
Mostly Cloudy,-1.205555556,16.3.2013,8
Mostly Cloudy,-1.183333333,16.3.2013,9
Partly Cloudy,0.022222222,16.3.2013,10
Partly Cloudy,0.016666667,16.3.2013,11
Partly Cloudy,0.138888889,16.3.2013,12
Partly Cloudy,1.061111111,16.3.2013,13
Partly Cloudy,0.022222222,16.3.2013,14
Partly Cloudy,0.083333333,16.3.2013,15
Partly Cloudy,-0.05,16.3.2013,16
Mostly Cloudy,-1.138888889,16.3.2013,17
Mostly Cloudy,-2.016666667,16.3.2013,18
Mostly Cloudy,-2.894444444,16.3.2013,19
Partly Cloudy,-3.522222222,16.3.2013,20
Partly Cloudy,-3.411111111,16.3.2013,21
Partly Cloudy,-4.7,16.3.2013,22
Clear,-5.738888889,16.3.2013,23
Clear,-5.055555556,17.3.2013,0
Clear,-7.405555556,17.3.2013,1
Clear,-7.45,17.3.2013,2
Clear,-6.422222222,17.3.2013,3
Foggy,-8.005555556,17.3.2013,4
Foggy,-8.983333333,17.3.2013,5
Partly Cloudy,-6.166666667,17.3.2013,6
Partly Cloudy,-2.405555556,17.3.2013,7
Partly Cloudy,-0.116666667,17.3.2013,8
Mostly Cloudy,0.027777778,17.3.2013,9
Mostly Cloudy,2.15,17.3.2013,10
Partly Cloudy,2.194444444,17.3.2013,11
Partly Cloudy,2.211111111,17.3.2013,12
Partly Cloudy,2.194444444,17.3.2013,13
Partly Cloudy,2.172222222,17.3.2013,14
Partly Cloudy,2.194444444,17.3.2013,15
Partly Cloudy,1.088888889,17.3.2013,16
Partly Cloudy,-0.022222222,17.3.2013,17
Partly Cloudy,0.022222222,17.3.2013,18
Partly Cloudy,-0.116666667,17.3.2013,19
Partly Cloudy,-0.094444444,17.3.2013,20
Partly Cloudy,-0.594444444,17.3.2013,21
Mostly Cloudy,-0.161111111,17.3.2013,22
Partly Cloudy,-0.138888889,17.3.2013,23
Mostly Cloudy,-0.644444444,18.3.2013,0
Overcast,-0.6,18.3.2013,1
Overcast,-0.6,18.3.2013,2
Mostly Cloudy,-0.127777778,18.3.2013,3
Mostly Cloudy,-1.155555556,18.3.2013,4
Mostly Cloudy,-0.138888889,18.3.2013,5
Mostly Cloudy,1.044444444,18.3.2013,6
Mostly Cloudy,2.105555556,18.3.2013,7
Mostly Cloudy,2.711111111,18.3.2013,8
Mostly Cloudy,2.977777778,18.3.2013,9
Overcast,4.927777778,18.3.2013,10
Breezy and Overcast,4.861111111,18.3.2013,11
Overcast,4.022222222,18.3.2013,12
Breezy and Overcast,4.905555556,18.3.2013,13
Overcast,4.927777778,18.3.2013,14
Breezy and Overcast,5.005555556,18.3.2013,15
Breezy and Overcast,4.905555556,18.3.2013,16
Breezy and Mostly Cloudy,4.905555556,18.3.2013,17
Breezy and Overcast,5.0,18.3.2013,18
Breezy and Overcast,4.905555556,18.3.2013,19
Windy and Overcast,4.4,18.3.2013,20
Windy and Overcast,4.938888889,18.3.2013,21
Windy and Partly Cloudy,4.466666667,18.3.2013,22
Breezy and Partly Cloudy,5.022222222,18.3.2013,23
Breezy and Mostly Cloudy,5.933333333,19.3.2013,0
Mostly Cloudy,5.483333333,19.3.2013,1
Overcast,5.533333333,19.3.2013,2
Overcast,5.566666667,19.3.2013,3
Mostly Cloudy,5.022222222,19.3.2013,4
Partly Cloudy,4.005555556,19.3.2013,5
Partly Cloudy,5.894444444,19.3.2013,6
Mostly Cloudy,8.683333333,19.3.2013,7
Partly Cloudy,7.105555556,19.3.2013,8
Breezy and Mostly Cloudy,7.838888889,19.3.2013,9
Partly Cloudy,7.822222222,19.3.2013,10
Partly Cloudy,9.95,19.3.2013,11
Partly Cloudy,9.1,19.3.2013,12
Partly Cloudy,11.13333333,19.3.2013,13
Partly Cloudy,11.10555556,19.3.2013,14
Partly Cloudy,10.97777778,19.3.2013,15
Partly Cloudy,9.822222222,19.3.2013,16
Partly Cloudy,7.177777778,19.3.2013,17
Partly Cloudy,7.372222222,19.3.2013,18
Overcast,7.522222222,19.3.2013,19
Mostly Cloudy,7.45,19.3.2013,20
Mostly Cloudy,6.355555556,19.3.2013,21
Mostly Cloudy,4.994444444,19.3.2013,22
Mostly Cloudy,2.777777778,1.3.2013,23
Mostly Cloudy,2.661111111,2.3.2013,0
Mostly Cloudy,2.661111111,2.3.2013,1
Mostly Cloudy,2.177777778,2.3.2013,2
Mostly Cloudy,1.65,2.3.2013,3
Mostly Cloudy,1.161111111,2.3.2013,4
Mostly Cloudy,1.111111111,2.3.2013,5
Mostly Cloudy,1.044444444,2.3.2013,6
Mostly Cloudy,2.2,2.3.2013,7
Mostly Cloudy,3.844444444,2.3.2013,8
Partly Cloudy,5.944444444,2.3.2013,9
Partly Cloudy,6.161111111,2.3.2013,10
Partly Cloudy,7.2,2.3.2013,11
Partly Cloudy,7.55,2.3.2013,12
Partly Cloudy,7.244444444,2.3.2013,13
Partly Cloudy,7.733333333,2.3.2013,14
Mostly Cloudy,7.122222222,2.3.2013,15
Partly Cloudy,6.133333333,2.3.2013,16
Partly Cloudy,3.911111111,2.3.2013,17
Mostly Cloudy,3.033333333,2.3.2013,18
Partly Cloudy,1.072222222,2.3.2013,19
Partly Cloudy,1.538888889,2.3.2013,20
Partly Cloudy,0.722222222,2.3.2013,21
Clear,-0.061111111,2.3.2013,22
Mostly Cloudy,3.883333333,19.3.2013,23
Partly Cloudy,3.616666667,20.3.2013,0
Partly Cloudy,2.777777778,20.3.2013,1
Partly Cloudy,2.244444444,20.3.2013,2
Partly Cloudy,1.333333333,20.3.2013,3
Partly Cloudy,1.044444444,20.3.2013,4
Partly Cloudy,1.044444444,20.3.2013,5
Partly Cloudy,2.666666667,20.3.2013,6
Partly Cloudy,5.955555556,20.3.2013,7
Partly Cloudy,9.861111111,20.3.2013,8
Partly Cloudy,12.15555556,20.3.2013,9
Mostly Cloudy,13.83888889,20.3.2013,10
Mostly Cloudy,13.95555556,20.3.2013,11
Mostly Cloudy,14.85555556,20.3.2013,12
Mostly Cloudy,14.97222222,20.3.2013,13
Partly Cloudy,13.91111111,20.3.2013,14
Mostly Cloudy,13.93888889,20.3.2013,15
Mostly Cloudy,13.86111111,20.3.2013,16
Mostly Cloudy,10.11666667,20.3.2013,17
Mostly Cloudy,9.988888889,20.3.2013,18
Mostly Cloudy,10.81111111,20.3.2013,19
Mostly Cloudy,10.35,20.3.2013,20
Mostly Cloudy,9.272222222,20.3.2013,21
Mostly Cloudy,9.233333333,20.3.2013,22
Mostly Cloudy,9.811111111,20.3.2013,23
Overcast,9.2,21.3.2013,0
Overcast,9.861111111,21.3.2013,1
Overcast,9.327777778,21.3.2013,2
Overcast,8.194444444,21.3.2013,3
Overcast,7.222222222,21.3.2013,4
Overcast,7.2,21.3.2013,5
Overcast,7.183333333,21.3.2013,6
Overcast,6.161111111,21.3.2013,7
Overcast,7.222222222,21.3.2013,8
Overcast,7.222222222,21.3.2013,9
Overcast,7.222222222,21.3.2013,10
Overcast,7.733333333,21.3.2013,11
Overcast,7.655555556,21.3.2013,12
Overcast,7.644444444,21.3.2013,13
Overcast,7.666666667,21.3.2013,14
Overcast,7.061111111,21.3.2013,15
Overcast,6.088888889,21.3.2013,16
Breezy and Overcast,6.088888889,21.3.2013,17
Breezy and Overcast,5.972222222,21.3.2013,18
Breezy and Overcast,5.022222222,21.3.2013,19
Breezy and Overcast,4.372222222,21.3.2013,20
Breezy and Overcast,3.005555556,21.3.2013,21
Breezy and Overcast,2.777777778,21.3.2013,22
Windy and Overcast,2.244444444,21.3.2013,23
Breezy and Overcast,1.744444444,22.3.2013,0
Breezy and Overcast,1.133333333,22.3.2013,1
Breezy and Overcast,0.622222222,22.3.2013,2
Breezy and Overcast,0.711111111,22.3.2013,3
Breezy and Overcast,0.577777778,22.3.2013,4
Breezy and Foggy,0.022222222,22.3.2013,5
Breezy and Foggy,0.116666667,22.3.2013,6
Breezy and Foggy,0.072222222,22.3.2013,7
Breezy and Foggy,0.161111111,22.3.2013,8
Breezy and Foggy,0.355555556,22.3.2013,9
Breezy and Overcast,2.383333333,22.3.2013,10
Breezy and Overcast,3.038888889,22.3.2013,11
Breezy and Mostly Cloudy,4.944444444,22.3.2013,12
Breezy and Partly Cloudy,6.161111111,22.3.2013,13
Breezy and Partly Cloudy,7.155555556,22.3.2013,14
Breezy and Partly Cloudy,6.027777778,22.3.2013,15
Breezy and Partly Cloudy,4.977777778,22.3.2013,16
Partly Cloudy,3.816666667,22.3.2013,17
Mostly Cloudy,2.811111111,22.3.2013,18
Mostly Cloudy,2.711111111,22.3.2013,19
Partly Cloudy,2.177777778,22.3.2013,20
Partly Cloudy,1.172222222,22.3.2013,21
Partly Cloudy,0.438888889,22.3.2013,22
Partly Cloudy,-0.6,22.3.2013,23
Partly Cloudy,0.305555556,23.3.2013,0
Mostly Cloudy,-0.116666667,23.3.2013,1
Partly Cloudy,-0.644444444,23.3.2013,2
Partly Cloudy,-1.683333333,23.3.2013,3
Mostly Cloudy,-1.2,23.3.2013,4
Mostly Cloudy,-1.222222222,23.3.2013,5
Mostly Cloudy,-1.25,23.3.2013,6
Partly Cloudy,-1.083333333,23.3.2013,7
Mostly Cloudy,-0.072222222,23.3.2013,8
Partly Cloudy,0.922222222,23.3.2013,9
Mostly Cloudy,2.105555556,23.3.2013,10
Partly Cloudy,2.705555556,23.3.2013,11
Partly Cloudy,2.794444444,23.3.2013,12
Mostly Cloudy,3.772222222,23.3.2013,13
Partly Cloudy,2.705555556,23.3.2013,14
Partly Cloudy,2.816666667,23.3.2013,15
Mostly Cloudy,2.727777778,23.3.2013,16
Mostly Cloudy,2.194444444,23.3.2013,17
Mostly Cloudy,1.288888889,23.3.2013,18
Mostly Cloudy,1.133333333,23.3.2013,19
Overcast,1.544444444,23.3.2013,20
Overcast,1.072222222,23.3.2013,21
Overcast,0.944444444,23.3.2013,22
Overcast,-0.605555556,23.3.2013,23
Overcast,-1.544444444,24.3.2013,0
Overcast,-3.272222222,24.3.2013,1
Overcast,-4.405555556,24.3.2013,2
Overcast,-4.833333333,24.3.2013,3
Overcast,-6.022222222,24.3.2013,4
Overcast,-6.088888889,24.3.2013,5
Overcast,-6.0,24.3.2013,6
Overcast,-5.0,24.3.2013,7
Overcast,-3.933333333,24.3.2013,8
Overcast,-2.877777778,24.3.2013,9
Overcast,-2.222222222,24.3.2013,10
Mostly Cloudy,-1.133333333,24.3.2013,11
Mostly Cloudy,-0.138888889,24.3.2013,12
Overcast,-0.005555556,24.3.2013,13
Overcast,0.088888889,24.3.2013,14
Overcast,0.0,24.3.2013,15
Overcast,-0.05,24.3.2013,16
Overcast,-0.072222222,24.3.2013,17
Mostly Cloudy,-0.127777778,24.3.2013,18
Mostly Cloudy,-0.094444444,24.3.2013,19
Overcast,-0.6,24.3.2013,20
Overcast,-0.161111111,24.3.2013,21
Overcast,-0.577777778,24.3.2013,22
Mostly Cloudy,-1.138888889,24.3.2013,23
Mostly Cloudy,-1.555555556,25.3.2013,0
Mostly Cloudy,-1.694444444,25.3.2013,1
Mostly Cloudy,-1.716666667,25.3.2013,2
Mostly Cloudy,-2.144444444,25.3.2013,3
Mostly Cloudy,-2.244444444,25.3.2013,4
Overcast,-2.222222222,25.3.2013,5
Overcast,-2.155555556,25.3.2013,6
Overcast,-1.161111111,25.3.2013,7
Overcast,-0.116666667,25.3.2013,8
Overcast,-0.094444444,25.3.2013,9
Overcast,-0.088888889,25.3.2013,10
Foggy,-1.105555556,25.3.2013,11
Overcast,-0.955555556,25.3.2013,12
Overcast,-1.205555556,25.3.2013,13
Foggy,-1.205555556,25.3.2013,14
Foggy,-1.072222222,25.3.2013,15
Foggy,-0.138888889,25.3.2013,16
Foggy,-0.138888889,25.3.2013,17
Overcast,-0.066666667,25.3.2013,18
Overcast,-0.094444444,25.3.2013,19
Overcast,-0.094444444,25.3.2013,20
Foggy,-0.122222222,25.3.2013,21
Foggy,-0.144444444,25.3.2013,22
Foggy,-0.166666667,25.3.2013,23
Overcast,-0.655555556,26.3.2013,0
Foggy,-1.205555556,26.3.2013,1
Foggy,-1.716666667,26.3.2013,2
Overcast,-1.561111111,26.3.2013,3
Overcast,-2.244444444,26.3.2013,4
Foggy,-2.244444444,26.3.2013,5
Foggy,-2.1,26.3.2013,6
Foggy,-2.2,26.3.2013,7
Foggy,-2.155555556,26.3.2013,8
Foggy,-0.977777778,26.3.2013,9
Foggy,-1.044444444,26.3.2013,10
Foggy,-1.044444444,26.3.2013,11
Foggy,0.027777778,26.3.2013,12
Foggy,0.0,26.3.2013,13
Foggy,-0.05,26.3.2013,14
Foggy,0.038888889,26.3.2013,15
Foggy,-0.072222222,26.3.2013,16
Foggy,-0.072222222,26.3.2013,17
Overcast,-0.988888889,26.3.2013,18
Overcast,-0.138888889,26.3.2013,19
Overcast,-0.65,26.3.2013,20
Overcast,-0.605555556,26.3.2013,21
Overcast,-0.672222222,26.3.2013,22
Overcast,-0.161111111,26.3.2013,23
Overcast,-0.138888889,27.3.2013,0
Foggy,-0.183333333,27.3.2013,1
Foggy,-0.183333333,27.3.2013,2
