,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
6181,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GC,,Action,Disney Interactive Studios,0.22,0.06,0.0,0.01,0.28,71.0,17.0,,,Traveller's Tales,T
6182,NBA In The Zone,PS,1995.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.28,,,,,,
6183,Alien: Isolation,X360,2014.0,Shooter,Sega,0.15,0.1,0.0,0.02,0.28,,,8.2,113.0,Creative Assembly,M
6184,Batman: The Brave and the Bold the Videogame,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,0.2,0.05,0.0,0.02,0.28,,,,,,
6185,Corvette,GBA,2003.0,Racing,TDK Mediactive,0.2,0.07,0.0,0.01,0.28,,,,,Visual Impact,E
6186,Kenka Bancho: Badass Rumble,PSP,2008.0,Action,Spike,0.06,0.0,0.2,0.01,0.28,70.0,21.0,7.5,6.0,Bullets,T
6187,Moshi Monsters: Moshlings Theme Park,3DS,2012.0,Misc,Activision,0.13,0.13,0.0,0.03,0.28,,,,,Black Lantern Studios,E
6188,Cabela's Big Game Hunter 2012,X360,2011.0,Sports,Activision,0.24,0.02,0.0,0.02,0.28,,,,,Activision,T
6189,F1 ROC: Race of Champions,SNES,1992.0,Sports,Ocean,0.0,0.0,0.28,0.0,0.28,,,,,,
6190,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,2004.0,Action,THQ,0.22,0.06,0.0,0.01,0.28,65.0,8.0,,,THQ,E
6191,Silent Hill 2: Restless Dreams,XB,2001.0,Action,Konami Digital Entertainment,0.21,0.06,0.0,0.01,0.28,84.0,23.0,8.3,39.0,KCET,M
6192,Sniper Elite 3,PS3,2014.0,Shooter,505 Games,0.1,0.13,0.0,0.05,0.28,,,6.4,18.0,Rebellion,M
6193,NES Remix,WiiU,2014.0,Action,Nintendo,0.17,0.0,0.08,0.02,0.28,71.0,34.0,7.1,133.0,Indies Zero,E
6194,Skylanders: Trap Team,3DS,2014.0,Action,Activision,0.16,0.1,0.0,0.02,0.28,,,3.4,5.0,Toys for Bob,E10+
6195,Soul Nomad & the World Eaters,PS2,2007.0,Role-Playing,Tecmo Koei,0.14,0.11,0.0,0.04,0.28,,,,,,
6196,Bass Strike,PS2,2001.0,Sports,THQ,0.14,0.11,0.0,0.04,0.28,57.0,11.0,5.8,4.0,THQ,E
6197,NHL Hitz 20-03,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.04,0.28,82.0,19.0,8.4,11.0,Midway,E
6198,Bionic Commando,X360,2009.0,Platform,Capcom,0.12,0.12,0.01,0.03,0.28,70.0,65.0,7.3,87.0,GRIN,M
6199,Monopoly Streets,X360,2010.0,Misc,Electronic Arts,0.16,0.09,0.0,0.02,0.28,66.0,18.0,6.6,16.0,Electronic Arts,E
6200,Pac-Man Fever,GC,,Misc,Unknown,0.21,0.06,0.0,0.01,0.28,54.0,10.0,6.3,6.0,Mass Media,E
6201,Trivial Pursuit,PS3,2009.0,Misc,Electronic Arts,0.12,0.11,0.0,0.05,0.28,66.0,13.0,7.1,7.0,EA Bright Light,E
6202,Medieval Moves: Deadmund's Quest,PS3,2011.0,Action,Sony Computer Entertainment,0.13,0.11,0.0,0.04,0.28,61.0,41.0,6.5,17.0,Zindagi Games,E10+
6203,Yu-Gi-Oh! World Championship 2008,DS,2007.0,Strategy,Konami Digital Entertainment,0.13,0.02,0.12,0.01,0.28,,,,,,
6204,Thief (2014),X360,2014.0,Action,Square Enix,0.14,0.11,0.0,0.02,0.28,,,,,,
6205,Real Pool,PS2,2000.0,Sports,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.28,54.0,15.0,,,Takara,E
6206,Mister Mosquito,PS2,2001.0,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.28,65.0,23.0,4.9,11.0,Zoom,T
6207,Tom and Jerry Tales,DS,2006.0,Platform,Warner Bros. Interactive Entertainment,0.2,0.05,0.0,0.02,0.28,,,,,Sensory Sweep,E
6208,Kakyuusei,SAT,1997.0,Strategy,Elf,0.0,0.0,0.28,0.0,0.28,,,,,,
6209,Attack on Titan (KOEI),PS4,2016.0,Action,Tecmo Koei,0.04,0.11,0.11,0.03,0.28,,,,,,
6210,Rugby World Cup 2011,X360,2011.0,Sports,505 Games,0.03,0.21,0.0,0.04,0.28,55.0,14.0,3.9,13.0,HB Studios Multimedia,E
6211,CSI: Deadly Intent,Wii,2009.0,Adventure,Ubisoft,0.12,0.13,0.0,0.03,0.28,,,,,Telltale Games,M
6212,Civilization II,PS,1998.0,Strategy,Activision,0.15,0.11,0.0,0.02,0.28,,,,,,
6213,Dynasty Warriors: Gundam,PS2,2008.0,Action,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,,,,,,
6214,Madagascar,XB,2005.0,Platform,Activision,0.21,0.06,0.0,0.01,0.28,71.0,28.0,,,Toys for Bob,E10+
6215,The Smurfs: Dance Party,Wii,2011.0,Misc,Ubisoft,0.21,0.04,0.0,0.02,0.28,,,,,Land Ho!,E
6216,Virtua Fighter 5 Online,X360,2007.0,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,89.0,36.0,7.6,62.0,Sega AM2,T
6217,Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,0.11,0.01,0.0,0.16,0.28,55.0,4.0,7.5,13.0,LucasArts,T
6218,Angry Birds Star Wars,X360,2013.0,Strategy,Activision,0.16,0.1,0.0,0.02,0.28,59.0,3.0,5.6,25.0,Exient Entertainment,E
6219,F-1 Grand Prix,SNES,1992.0,Racing,Video System,0.0,0.0,0.28,0.0,0.28,,,,,,
6220,SimCity 2000,SAT,1994.0,Simulation,Sega,0.0,0.0,0.28,0.0,0.28,,,,,,
6221,Deer Hunter,PS2,2003.0,Sports,Atari,0.14,0.11,0.0,0.04,0.28,,,8.5,17.0,Coresoft,T
6222,Puyo Puyo! 15th Anniversary,DS,2006.0,Puzzle,Sega,0.0,0.0,0.28,0.0,0.28,,,,,,
6223,Pokemon Box: Ruby & Sapphire,GC,2003.0,Misc,Nintendo,0.0,0.0,0.27,0.01,0.28,,,,,,
6224,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.26,0.02,0.28,,,,,,
6225,Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28,78.0,15.0,7.7,10.0,"Z-Axis, Ltd.",T
6226,One Piece: Unlimited World Red,PS3,2014.0,Action,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,71.0,28.0,7.3,46.0,Ganbarion,T
6227,Wappy Dog,DS,2011.0,Simulation,Activision,0.26,0.0,0.0,0.02,0.28,,,,,Sega Toys,E
6228,Warpath: Jurassic Park,PS,1998.0,Fighting,Electronic Arts,0.15,0.1,0.0,0.02,0.28,,,,,,
6229,Tak and the Guardians of Gross,PS2,2008.0,Action,THQ,0.14,0.11,0.0,0.04,0.28,,,,,Blitz Games,E10+
6230,True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.01,0.28,60.0,43.0,7.8,17.0,Exakt,M
6231,Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04,0.28,65.0,21.0,7.7,19.0,Acclaim Studios Cheltenham,T
6232,NCAA Basketball 09,PS2,2008.0,Sports,Electronic Arts,0.14,0.11,0.0,0.04,0.28,55.0,4.0,,,EA Canada,E
6233,Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,0.23,0.02,0.0,0.02,0.28,56.0,15.0,5.8,8.0,AWE Games,E10+
6234,Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.01,0.28,,,,,,
6235,Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28,91.0,29.0,9.1,127.0,KCET,T
6236,Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28,57.0,9.0,7.0,4.0,Presto Studios,E
6237,Shin Megami Tensei: Strange Journey,DS,2009.0,Role-Playing,Atlus,0.13,0.0,0.14,0.01,0.28,80.0,26.0,8.7,69.0,Atlus,M
6238,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,,,,,,
6239,Armored Core: Project Phantasma,PS,1997.0,Simulation,From Software,0.06,0.04,0.15,0.02,0.28,,,,,,
6240,Army of Two: The Devil's Cartel,PS3,2013.0,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58.0,27.0,6.7,100.0,Visceral Games,M
6241,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000.0,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28,,,,,,
6242,Kobitodzukan: Kobito Kansatsu Set,3DS,2012.0,Misc,Nippon Columbia,0.0,0.0,0.28,0.0,0.28,,,,,,
6243,Nichibutsu Arcade Classics,SNES,1995.0,Misc,Nichibutsu,0.0,0.0,0.28,0.0,0.28,,,,,,
6244,FIFA Soccer 07,X360,2006.0,Sports,Electronic Arts,0.24,0.01,0.0,0.02,0.28,,,,,,
6245,Patapon 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.05,0.03,0.17,0.02,0.27,74.0,41.0,7.2,35.0,SCE Japan Studio,E
6246,Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Action,Activision,0.11,0.14,0.0,0.03,0.27,75.0,12.0,8.3,6.0,Activision,E10+
6247,Ace Attorney 6,3DS,2016.0,Adventure,Capcom,0.0,0.0,0.27,0.0,0.27,,,,,,
6248,Cabela's Trophy Bucks,PS2,2007.0,Sports,Activision Value,0.13,0.11,0.0,0.04,0.27,,,,,Sand Grain Studios,T
6249,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007.0,Misc,Nintendo,0.0,0.0,0.27,0.0,0.27,,,,,,
6250,Q-Ball: Billiards Master,PS2,2000.0,Sports,Take-Two Interactive,0.13,0.1,0.0,0.04,0.27,65.0,9.0,,,Ornith,E
6251,Mr. Do!,2600,1982.0,Action,Coleco,0.26,0.02,0.0,0.0,0.27,,,,,,
6252,Tao Feng: Fist of the Lotus,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27,65.0,32.0,6.5,8.0,Studio Gigante,M
6253,Guitar Hero: Van Halen,PS3,2009.0,Misc,Activision,0.14,0.09,0.0,0.04,0.27,59.0,33.0,4.7,9.0,Neversoft Entertainment,T
6254,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Fighting,Tomy Corporation,0.0,0.0,0.26,0.02,0.27,,,,,,
6255,Dragon Ball Z: Budokai 2,GC,2004.0,Fighting,Atari,0.21,0.06,0.0,0.01,0.27,66.0,9.0,5.8,12.0,Pyramid,T
6256,The Legend of Zelda: The Minish Cap(weekly JP sales),GBA,,Action,,0.0,0.0,0.27,0.01,0.27,,,,,,
6257,Over the Hedge,DS,2006.0,Platform,Activision,0.24,0.01,0.0,0.02,0.27,71.0,17.0,6.4,9.0,Vicarious Visions,E
6258,Motocross Maniacs Advance,GBA,2002.0,Racing,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27,69.0,11.0,,,Konami,E
6259,Resident Evil 2: Dual Shock Edition,PS,1998.0,Action,Capcom,0.0,0.0,0.26,0.02,0.27,,,,,,
6260,Dynasty Warriors,PS,1997.0,Action,Tecmo Koei,0.09,0.06,0.11,0.02,0.27,,,,,,
6261,M&M's Blast!,GBA,2001.0,Puzzle,Unknown,0.2,0.07,0.0,0.0,0.27,,,,,,
6262,Siren: Blood Curse,PS3,2008.0,Action,Sony Computer Entertainment,0.0,0.17,0.09,0.01,0.27,78.0,42.0,8.1,87.0,SCE Japan Studio,M
6263,NBA 2K12,PSP,2011.0,Sports,Take-Two Interactive,0.22,0.03,0.0,0.03,0.27,,,5.0,7.0,Visual Concepts,E
6264,Final Fantasy X International,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.27,0.0,0.27,,,,,,
6265,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001.0,Action,Conspiracy Entertainment,0.15,0.1,0.0,0.02,0.27,,,,,,
6266,NHL Hitz 20-02,XB,2001.0,Sports,Midway Games,0.2,0.06,0.0,0.01,0.27,79.0,20.0,8.7,11.0,Black Box,E
6267,Indy 500,2600,,Racing,Atari,0.26,0.01,0.0,0.0,0.27,,,,,,
6268,GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.16,0.0,0.03,0.27,78.0,51.0,5.8,156.0,Codemasters,E
6269,Trivial Pursuit,PS2,2009.0,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27,,,,,EA Bright Light,E
6270,Evil Dead: Hail to the King,PS,2000.0,Adventure,THQ,0.15,0.1,0.0,0.02,0.27,51.0,8.0,6.0,7.0,Heavy Iron Studios,M
6271,Need for Speed: The Run,Wii,2011.0,Action,Electronic Arts,0.11,0.12,0.01,0.03,0.27,64.0,6.0,3.6,21.0,Firebrand Games,E10+
6272,Dragon Ball GT: Final Bout,PS,1997.0,Fighting,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27,,,,,,
6273,Burstrick: Wake Boarding!!,PS,2000.0,Sports,Natsume,0.15,0.1,0.0,0.02,0.27,,,,,,
6274,Need for Speed: Most Wanted,WiiU,2013.0,Racing,Electronic Arts,0.13,0.12,0.0,0.02,0.27,,,,,,
6275,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27,67.0,11.0,8.1,7.0,"Z-Axis, Ltd.",E
6276,The Evil Within,PC,2014.0,Action,Bethesda Softworks,0.1,0.16,0.0,0.02,0.27,68.0,18.0,5.9,721.0,Tango Gameworks,M
6277,Mass Effect Trilogy,PC,2012.0,Action,Electronic Arts,0.09,0.16,0.0,0.02,0.27,,,8.0,60.0,BioWare,M
6278,Rock Revolution,X360,2008.0,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,38.0,28.0,5.1,17.0,"Zoe Mode, HB Studios Multimedia",T
6279,Dead Rising 2: Off the Record,X360,2011.0,Action,Capcom,0.17,0.08,0.0,0.02,0.27,72.0,48.0,7.5,60.0,Capcom Vancouver,M
6280,WWII Aces,Wii,2008.0,Simulation,Destineer,0.25,0.0,0.0,0.02,0.27,41.0,7.0,5.4,18.0,Arcade Moon,T
6281,Guitar Hero Live,PS3,2015.0,Misc,Activision,0.11,0.12,0.0,0.04,0.27,,,5.1,22.0,"Activision, FreeStyleGames",T
6282,Beamrider,2600,1984.0,Racing,Activision,0.26,0.01,0.0,0.0,0.27,,,,,,
6283,Athens 2004,PS2,2004.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27,61.0,57.0,7.2,13.0,Eurocom Entertainment Software,E
6284,Gunship,PS,1996.0,Simulation,Microprose,0.15,0.1,0.0,0.02,0.27,,,,,,
6285,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,,,,,
6286,SD Gundam G Generation Portable,PSP,2006.0,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,,,,,,
6287,Pro Race Driver,PS2,2002.0,Racing,Codemasters,0.13,0.1,0.0,0.03,0.27,81.0,22.0,8.5,20.0,Codemasters,T
6288,Sydney 2000,PS,2000.0,Sports,Eidos Interactive,0.15,0.1,0.0,0.02,0.27,57.0,10.0,,,Attention To Detail,E
6289,Hot Wheels: Track Attack,DS,2010.0,Racing,THQ,0.17,0.08,0.0,0.02,0.27,,,,,Firebrand Games,E
6290,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003.0,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27,80.0,48.0,9.0,59.0,Monolith Soft,T
6291,Bishoujo Senshi Sailormoon R,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,,,,,,
6292,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,,,,,,
6293,Iron Man 2,X360,2010.0,Action,Sega,0.15,0.09,0.0,0.03,0.27,41.0,35.0,5.9,54.0,Sega Studios San Francisco,T
6294,Disgaea 3: Absence of Detention,PSV,,Role-Playing,Nippon Ichi Software,0.11,0.05,0.07,0.03,0.27,78.0,28.0,7.6,116.0,Nippon Ichi Software,T
6295,Rocky: Legends,PS2,2004.0,Action,Ubisoft,0.13,0.1,0.0,0.03,0.27,65.0,24.0,8.6,12.0,Venom Games,T
6296,NickToons: Racing,GBA,2002.0,Racing,Infogrames,0.19,0.07,0.0,0.0,0.27,78.0,4.0,,,Crawfish Interactive,E
6297,iCarly 2: iJoin The Click!,DS,2010.0,Adventure,Activision,0.25,0.0,0.0,0.02,0.27,,,,,Big Blue Bubble Inc.,E
6298,The Warriors,PSP,2007.0,Action,Take-Two Interactive,0.23,0.01,0.0,0.02,0.27,81.0,36.0,7.8,21.0,"Rockstar Toronto, Rockstar Leeds",M
6299,EyePet,PSP,2010.0,Simulation,Sony Computer Entertainment,0.02,0.17,0.0,0.09,0.27,57.0,19.0,,,SCEE London Studio,E
6300,Flag Capture,2600,,Action,Atari,0.25,0.02,0.0,0.0,0.27,,,,,,
6301,Bridge,2600,1980.0,Misc,Activision,0.25,0.02,0.0,0.0,0.27,,,,,,
6302,G-Force,PS2,2009.0,Action,Disney Interactive Studios,0.12,0.01,0.0,0.14,0.27,,,,,Eurocom Entertainment Software,E10+
6303,Remington Super Slam Hunting: Africa,Wii,2010.0,Sports,Mastiff,0.25,0.0,0.0,0.02,0.27,,,,,Mastiff,T
6304,RalliSport Challenge 2,XB,2004.0,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27,87.0,69.0,9.1,33.0,Digital Illusions,E
6305,Pac-Pix,DS,2005.0,Puzzle,Namco Bandai Games,0.16,0.0,0.1,0.01,0.27,71.0,41.0,7.1,7.0,Namco,E
6306,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996.0,Role-Playing,ChunSoft,0.0,0.0,0.27,0.0,0.27,,,,,,
6307,F1 Race Stars,X360,2012.0,Racing,Codemasters,0.07,0.17,0.0,0.02,0.27,64.0,33.0,5.7,22.0,Codemasters,E
6308,Sing Party,WiiU,2012.0,Misc,Nintendo,0.13,0.12,0.0,0.02,0.27,60.0,21.0,5.4,18.0,FreeStyleGames,E10+
6309,Over the Hedge,GBA,2006.0,Platform,Activision,0.19,0.07,0.0,0.0,0.27,49.0,11.0,,,Vicarious Visions,E
6310,Wave Rally,PS2,2001.0,Racing,Eidos Interactive,0.13,0.1,0.0,0.03,0.27,62.0,17.0,,,Opus,E
6311,Sherlock Holmes: Crimes & Punishments,PS4,2014.0,Adventure,Focus Home Interactive,0.09,0.14,0.0,0.04,0.27,,,,,,
6312,Sengoku Basara 4,PS3,2014.0,Action,Capcom,0.0,0.0,0.27,0.0,0.27,,,,,,
6313,Disney's Chicken Little,GC,2005.0,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.01,0.27,67.0,12.0,,,Avalanche Software,E10+
6314,NHL 07,X360,2006.0,Sports,Electronic Arts,0.25,0.0,0.0,0.02,0.27,79.0,49.0,5.3,167.0,EA Sports,E10+
6315,RollerCoaster Tycoon 3,PC,2004.0,Strategy,Atari,0.01,0.22,0.0,0.04,0.27,81.0,39.0,5.0,346.0,Frontier Developments,E
6316,Ty the Tasmanian Tiger,GC,2002.0,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27,69.0,12.0,8.7,15.0,Krome Studios,E
6317,WWE Road to WrestleMania X8,GBA,2002.0,Fighting,THQ,0.19,0.07,0.0,0.0,0.27,73.0,10.0,7.5,6.0,Natsume,E
6318,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,2002.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.26,0.01,0.27,,,,,,
6319,Medarot 3: Kabuto / Kuwagata Version,GB,2000.0,Role-Playing,Imagineer,0.0,0.0,0.27,0.0,0.27,,,,,,
6320,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004.0,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.27,67.0,21.0,8.4,20.0,Racjin,T
6321,NASCAR 06: Total Team Control,XB,2005.0,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,79.0,25.0,5.9,7.0,EA Sports,E
6322,BloodRayne 2,PS2,2004.0,Shooter,THQ,0.13,0.1,0.0,0.03,0.27,70.0,26.0,8.5,21.0,Terminal Reality,M
6323,Rory McIlroy PGA Tour,XOne,2015.0,Action,Electronic Arts,0.16,0.09,0.0,0.02,0.27,60.0,26.0,4.3,77.0,EA Tiburon,E
6324,The Club,X360,2008.0,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,76.0,63.0,6.8,43.0,Bizarre Creations,M
6325,NHL 2002,XB,2001.0,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,89.0,17.0,8.8,5.0,EA Sports,E
6326,LEGO The Hobbit,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0.0,0.02,0.27,69.0,20.0,6.8,36.0,TT Games,E10+
6327,Lightning Returns: Final Fantasy XIII,X360,2013.0,Role-Playing,Square Enix,0.15,0.08,0.01,0.02,0.27,69.0,21.0,6.6,222.0,Square Enix,T
6328,Tiger Woods PGA Tour 07,PSP,2006.0,Sports,Electronic Arts,0.2,0.04,0.0,0.03,0.27,78.0,23.0,,,Team Fusion,E
6329,Jikkyou Powerful Pro Yakyuu 5,N64,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,,,,,
6330,NBA Jam 99,N64,1998.0,Sports,Acclaim Entertainment,0.25,0.02,0.0,0.0,0.27,,,,,,
6331,Shadow Man,N64,1999.0,Action,Acclaim Entertainment,0.18,0.08,0.0,0.01,0.27,,,,,,
6332,Command & Conquer,N64,1999.0,Strategy,Nintendo,0.22,0.05,0.0,0.0,0.27,,,,,,
6333,NBA In The Zone '98,N64,1997.0,Sports,Konami Digital Entertainment,0.25,0.02,0.0,0.0,0.27,,,,,,
6334,Shadow of Rome,PS2,2005.0,Action,Capcom,0.13,0.1,0.0,0.03,0.27,75.0,52.0,8.3,62.0,Capcom,M
6335,Rhythm Thief & the Emperor's Treasure,3DS,2012.0,Misc,Sega,0.07,0.07,0.12,0.01,0.27,,,,,,
6336,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008.0,Adventure,Namco Bandai Games,0.0,0.07,0.19,0.01,0.27,,,,,,
6337,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012.0,Action,Nintendo,0.0,0.0,0.27,0.0,0.27,,,,,,
6338,NASCAR 2011: The Game,PS3,2011.0,Racing,Activision,0.25,0.0,0.0,0.02,0.27,62.0,16.0,3.7,15.0,Eutechnyx,E
6339,Harry Potter and the Order of the Phoenix,PS2,2007.0,Action,Electronic Arts,0.13,0.1,0.0,0.03,0.27,61.0,17.0,8.0,28.0,EA Games,E10+
6340,Transformers: Cybertron Adventures,Wii,2010.0,Action,Activision,0.14,0.1,0.0,0.02,0.27,41.0,15.0,6.5,8.0,Next Level Games,T
6341,Stuntman: Ignition,PS2,2007.0,Racing,THQ,0.13,0.1,0.0,0.03,0.27,71.0,8.0,6.4,8.0,Paradigm Entertainment,T
6342,Monopoly,DS,2010.0,Misc,Electronic Arts,0.15,0.09,0.0,0.02,0.27,,,,,,
6343,Gun,X360,,Shooter,Activision,0.24,0.01,0.0,0.02,0.27,75.0,53.0,7.5,57.0,Neversoft Entertainment,M
6344,NHL 2K11,Wii,2010.0,Sports,Take-Two Interactive,0.23,0.02,0.0,0.02,0.27,62.0,12.0,5.8,4.0,Visual Concepts,E10+
6345,Fantastic 4,XB,2005.0,Action,Activision,0.2,0.06,0.0,0.01,0.27,62.0,46.0,6.6,8.0,7 Studios,T
6346,Mat Hoffman's Pro BMX,GBA,2001.0,Sports,Activision,0.19,0.07,0.0,0.0,0.27,71.0,11.0,,,HotGen,E
6347,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sports,Activision,0.18,0.05,0.0,0.03,0.27,,,8.5,4.0,FUN Labs,E
6348,Wipeout 2,X360,2011.0,Misc,Activision,0.25,0.0,0.0,0.02,0.27,,,,,Endemol,E10+
6349,MotoGP,PS2,2000.0,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27,77.0,16.0,6.0,5.0,Namco,E
6350,Mass Effect 3,WiiU,2012.0,Role-Playing,Electronic Arts,0.14,0.11,0.0,0.02,0.27,,,,,,
6351,Batman: Arkham Origins Blackgate,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0.0,0.02,0.27,68.0,7.0,6.8,38.0,Armature Studio,T
6352,Jikkyou Powerful Pro Yakyuu 2,SNES,1995.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,,,,,
6353,Shadows of the Damned,PS3,2011.0,Action,Electronic Arts,0.11,0.09,0.04,0.03,0.27,77.0,56.0,8.1,124.0,Grasshopper Manufacture,M
6354,R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.04,0.27,76.0,33.0,8.1,176.0,Eugen Systems,T
6355,Ratatouille: Food Frenzy,DS,2007.0,Puzzle,THQ,0.25,0.0,0.0,0.02,0.27,,,,,,
6356,LEGO Marvel's Avengers,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.1,0.12,0.0,0.04,0.27,,,5.5,8.0,TT Games,E10+
6357,Rock Revolution,PS3,,Misc,Unknown,0.25,0.0,0.0,0.02,0.27,42.0,20.0,6.6,12.0,"Zoe Mode, HB Studios Multimedia",T
6358,Thoroughbred Breeder II,SNES,1994.0,Simulation,Hect,0.0,0.0,0.27,0.0,0.27,,,,,,
6359,Magical Vacation,GBA,2001.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.27,,,,,,
6360,NBA Live 2004,GC,2003.0,Sports,Electronic Arts,0.21,0.05,0.0,0.01,0.27,84.0,17.0,9.0,4.0,EA Sports,E
6361,XGIII: Extreme G Racing,PS2,2001.0,Racing,Acclaim Entertainment,0.13,0.1,0.0,0.03,0.27,,,,,,
6362,NASCAR Thunder 2003,XB,2002.0,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,84.0,13.0,,,EA Sports,E
6363,Superbike 2000,PS,1999.0,Racing,Electronic Arts,0.15,0.1,0.0,0.02,0.27,,,,,,
6364,Punch-Out!!,Wii,2007.0,Sports,Nintendo,0.0,0.22,0.05,0.0,0.27,,,,,,
6365,Despicable Me: The Game,Wii,2010.0,Platform,D3Publisher,0.16,0.08,0.0,0.02,0.27,,,,,,
6366,Final Fantasy XI: Ultimate Collection,X360,2009.0,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27,,,,,Square Enix,T
6367,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,2010.0,Strategy,Nintendo,0.0,0.0,0.27,0.0,0.27,,,,,,
6368,Connect Four / Perfection / Trouble,GBA,2005.0,Misc,Zoo Digital Publishing,0.19,0.07,0.0,0.0,0.27,,,,,,
